Date/Time,Lat,Lon,Base,Hour,Day,Date,Month,Weekday,DayType
5/3/2014 20:28:00,40.7379,-74.0065,B02598,20,3,2014-05-03,May,Sat,Weekend
7/11/2014 13:18:00,40.783,-73.9806,B02598,13,11,2014-07-11,Jul,Fri,Weekday
9/16/2014 15:12:00,40.7979,-73.9712,B02598,15,16,2014-09-16,Sep,Tue,Weekday
7/21/2014 12:11:00,40.7406,-74.0008,B02682,12,21,2014-07-21,Jul,Mon,Weekday
9/22/2014 5:43:00,40.7704,-73.9577,B02764,5,22,2014-09-22,Sep,Mon,Weekday
5/16/2014 16:38:00,40.7651,-73.9822,B02682,16,16,2014-05-16,May,Fri,Weekday
9/29/2014 9:24:00,40.7171,-73.9901,B02682,9,29,2014-09-29,Sep,Mon,Weekday
8/27/2014 17:50:00,40.7558,-73.9283,B02617,17,27,2014-08-27,Aug,Wed,Weekday
8/20/2014 7:19:00,40.721,-73.9995,B02598,7,20,2014-08-20,Aug,Wed,Weekday
5/9/2014 16:47:00,40.7427,-73.9847,B02682,16,9,2014-05-09,May,Fri,Weekday
4/5/2014 16:42:00,40.7119,-73.9523,B02617,16,5,2014-04-05,Apr,Sat,Weekend
7/11/2014 16:19:00,40.7891,-73.9764,B02598,16,11,2014-07-11,Jul,Fri,Weekday
9/28/2014 0:01:00,40.7569,-73.9693,B02682,0,28,2014-09-28,Sep,Sun,Weekend
9/10/2014 12:18:00,40.82,-73.9514,B02682,12,10,2014-09-10,Sep,Wed,Weekday
8/25/2014 14:08:00,40.741,-73.9981,B02617,14,25,2014-08-25,Aug,Mon,Weekday
4/15/2014 20:58:00,40.7597,-73.9721,B02617,20,15,2014-04-15,Apr,Tue,Weekday
7/9/2014 10:57:00,40.7473,-73.9816,B02617,10,9,2014-07-09,Jul,Wed,Weekday
9/14/2014 16:28:00,40.7747,-73.9633,B02617,16,14,2014-09-14,Sep,Sun,Weekend
8/31/2014 16:51:00,40.7449,-73.8433,B02682,16,31,2014-08-31,Aug,Sun,Weekend
7/29/2014 19:31:00,40.7181,-74.0028,B02617,19,29,2014-07-29,Jul,Tue,Weekday
9/6/2014 22:16:00,40.7418,-74.0039,B02598,22,6,2014-09-06,Sep,Sat,Weekend
9/28/2014 17:02:00,40.7642,-73.9667,B02598,17,28,2014-09-28,Sep,Sun,Weekend
9/13/2014 0:32:00,40.7523,-73.9896,B02682,0,13,2014-09-13,Sep,Sat,Weekend
8/30/2014 3:24:00,40.7456,-73.9777,B02764,3,30,2014-08-30,Aug,Sat,Weekend
5/27/2014 10:49:00,40.7427,-73.9924,B02682,10,27,2014-05-27,May,Tue,Weekday
6/18/2014 17:52:00,40.7619,-73.975,B02682,17,18,2014-06-18,Jun,Wed,Weekday
9/14/2014 19:05:00,40.6709,-73.9863,B02764,19,14,2014-09-14,Sep,Sun,Weekend
8/9/2014 21:17:00,40.6799,-73.9894,B02617,21,9,2014-08-09,Aug,Sat,Weekend
4/26/2014 9:01:00,40.6942,-73.9701,B02682,9,26,2014-04-26,Apr,Sat,Weekend
7/1/2014 8:16:00,40.7232,-73.995,B02598,8,1,2014-07-01,Jul,Tue,Weekday
5/14/2014 19:42:00,40.7756,-73.9845,B02682,19,14,2014-05-14,May,Wed,Weekday
9/13/2014 18:24:00,40.7516,-73.9764,B02617,18,13,2014-09-13,Sep,Sat,Weekend
4/26/2014 12:20:00,40.7404,-74.0015,B02598,12,26,2014-04-26,Apr,Sat,Weekend
4/30/2014 15:21:00,40.7668,-73.9829,B02598,15,30,2014-04-30,Apr,Wed,Weekday
6/10/2014 18:18:00,40.7304,-74.0013,B02598,18,10,2014-06-10,Jun,Tue,Weekday
5/10/2014 0:25:00,40.7197,-74.0429,B02682,0,10,2014-05-10,May,Sat,Weekend
6/26/2014 22:14:00,40.7636,-73.9795,B02598,22,26,2014-06-26,Jun,Thu,Weekday
4/30/2014 21:33:00,40.7622,-73.9718,B02617,21,30,2014-04-30,Apr,Wed,Weekday
8/8/2014 12:21:00,40.724,-73.9962,B02682,12,8,2014-08-08,Aug,Fri,Weekday
8/20/2014 14:29:00,40.8688,-73.9316,B02682,14,20,2014-08-20,Aug,Wed,Weekday
7/7/2014 8:41:00,40.7707,-73.9857,B02598,8,7,2014-07-07,Jul,Mon,Weekday
7/4/2014 12:16:00,40.6878,-73.974,B02617,12,4,2014-07-04,Jul,Fri,Weekday
8/10/2014 10:24:00,40.7907,-73.9723,B02617,10,10,2014-08-10,Aug,Sun,Weekend
9/4/2014 10:48:00,40.7459,-74.0053,B02598,10,4,2014-09-04,Sep,Thu,Weekday
4/7/2014 17:46:00,40.7256,-74.0084,B02682,17,7,2014-04-07,Apr,Mon,Weekday
6/19/2014 18:34:00,40.7479,-73.9412,B02512,18,19,2014-06-19,Jun,Thu,Weekday
5/1/2014 21:06:00,40.7342,-73.9934,B02617,21,1,2014-05-01,May,Thu,Weekday
4/3/2014 13:48:00,40.7357,-74.0033,B02598,13,3,2014-04-03,Apr,Thu,Weekday
4/21/2014 16:32:00,40.7665,-73.9884,B02598,16,21,2014-04-21,Apr,Mon,Weekday
8/30/2014 18:21:00,40.7063,-73.7195,B02617,18,30,2014-08-30,Aug,Sat,Weekend
6/18/2014 9:13:00,40.7249,-73.9984,B02682,9,18,2014-06-18,Jun,Wed,Weekday
9/24/2014 0:09:00,40.7285,-73.959,B02617,0,24,2014-09-24,Sep,Wed,Weekday
5/16/2014 18:32:00,40.764,-73.9813,B02682,18,16,2014-05-16,May,Fri,Weekday
6/29/2014 13:23:00,40.7735,-73.9813,B02598,13,29,2014-06-29,Jun,Sun,Weekend
5/6/2014 8:29:00,40.7832,-73.9725,B02598,8,6,2014-05-06,May,Tue,Weekday
8/6/2014 16:19:00,40.7583,-73.9782,B02617,16,6,2014-08-06,Aug,Wed,Weekday
9/24/2014 3:53:00,40.6839,-73.9924,B02617,3,24,2014-09-24,Sep,Wed,Weekday
8/13/2014 9:13:00,40.6827,-74.0026,B02682,9,13,2014-08-13,Aug,Wed,Weekday
7/2/2014 6:10:00,40.7482,-73.9783,B02682,6,2,2014-07-02,Jul,Wed,Weekday
5/1/2014 21:02:00,40.7263,-73.9834,B02598,21,1,2014-05-01,May,Thu,Weekday
9/26/2014 22:25:00,40.7238,-74.004,B02617,22,26,2014-09-26,Sep,Fri,Weekday
7/4/2014 0:26:00,40.7486,-73.9861,B02598,0,4,2014-07-04,Jul,Fri,Weekday
8/10/2014 6:12:00,40.7365,-73.9944,B02617,6,10,2014-08-10,Aug,Sun,Weekend
8/15/2014 17:11:00,40.7607,-73.9712,B02764,17,15,2014-08-15,Aug,Fri,Weekday
5/19/2014 13:41:00,40.7209,-74.0039,B02617,13,19,2014-05-19,May,Mon,Weekday
9/22/2014 16:16:00,40.7726,-73.9671,B02617,16,22,2014-09-22,Sep,Mon,Weekday
7/16/2014 19:12:00,40.7324,-73.9932,B02682,19,16,2014-07-16,Jul,Wed,Weekday
7/13/2014 23:22:00,40.7219,-73.992,B02598,23,13,2014-07-13,Jul,Sun,Weekend
9/16/2014 16:52:00,40.7526,-73.987,B02682,16,16,2014-09-16,Sep,Tue,Weekday
9/23/2014 22:09:00,40.7597,-73.9815,B02764,22,23,2014-09-23,Sep,Tue,Weekday
9/13/2014 23:26:00,40.7475,-73.9894,B02598,23,13,2014-09-13,Sep,Sat,Weekend
9/7/2014 0:05:00,40.7242,-73.9499,B02764,0,7,2014-09-07,Sep,Sun,Weekend
9/26/2014 16:50:00,40.7851,-73.9697,B02598,16,26,2014-09-26,Sep,Fri,Weekday
7/25/2014 21:25:00,40.7543,-73.9886,B02682,21,25,2014-07-25,Jul,Fri,Weekday
9/28/2014 7:40:00,40.6594,-73.9883,B02764,7,28,2014-09-28,Sep,Sun,Weekend
6/1/2014 0:49:00,40.7335,-73.9877,B02598,0,1,2014-06-01,Jun,Sun,Weekend
7/2/2014 7:29:00,40.721,-73.9851,B02617,7,2,2014-07-02,Jul,Wed,Weekday
4/9/2014 6:43:00,40.7787,-73.9477,B02682,6,9,2014-04-09,Apr,Wed,Weekday
4/1/2014 18:37:00,40.7367,-73.9892,B02682,18,1,2014-04-01,Apr,Tue,Weekday
9/15/2014 19:36:00,40.708,-74.0099,B02617,19,15,2014-09-15,Sep,Mon,Weekday
8/21/2014 13:36:00,40.7256,-74.0052,B02598,13,21,2014-08-21,Aug,Thu,Weekday
5/21/2014 20:51:00,40.7584,-73.9821,B02617,20,21,2014-05-21,May,Wed,Weekday
7/15/2014 13:42:00,40.7419,-74.0046,B02682,13,15,2014-07-15,Jul,Tue,Weekday
9/28/2014 17:26:00,40.7453,-73.9767,B02617,17,28,2014-09-28,Sep,Sun,Weekend
6/3/2014 14:56:00,40.7411,-73.8999,B02598,14,3,2014-06-03,Jun,Tue,Weekday
9/7/2014 10:46:00,40.7259,-73.9896,B02617,10,7,2014-09-07,Sep,Sun,Weekend
7/7/2014 15:47:00,40.7248,-74.0079,B02598,15,7,2014-07-07,Jul,Mon,Weekday
7/9/2014 16:44:00,40.7261,-74.003,B02617,16,9,2014-07-09,Jul,Wed,Weekday
8/4/2014 17:25:00,40.7667,-73.9609,B02598,17,4,2014-08-04,Aug,Mon,Weekday
6/5/2014 7:47:00,40.7222,-74.0106,B02682,7,5,2014-06-05,Jun,Thu,Weekday
9/13/2014 20:23:00,40.756100000000004,-73.9705,B02617,20,13,2014-09-13,Sep,Sat,Weekend
4/3/2014 21:20:00,40.7787,-73.984,B02682,21,3,2014-04-03,Apr,Thu,Weekday
8/25/2014 21:38:00,40.7763,-73.9786,B02617,21,25,2014-08-25,Aug,Mon,Weekday
9/26/2014 18:10:00,40.7411,-73.9898,B02682,18,26,2014-09-26,Sep,Fri,Weekday
7/25/2014 21:09:00,40.7279,-73.9958,B02512,21,25,2014-07-25,Jul,Fri,Weekday
4/15/2014 15:52:00,40.7063,-74.0127,B02682,15,15,2014-04-15,Apr,Tue,Weekday
8/21/2014 17:22:00,40.7223,-73.9944,B02617,17,21,2014-08-21,Aug,Thu,Weekday
9/16/2014 5:47:00,40.7065,-74.0155,B02598,5,16,2014-09-16,Sep,Tue,Weekday
8/23/2014 23:47:00,40.7524,-73.9997,B02682,23,23,2014-08-23,Aug,Sat,Weekend
9/6/2014 22:58:00,40.7205,-73.9872,B02617,22,6,2014-09-06,Sep,Sat,Weekend
9/11/2014 18:54:00,40.7166,-73.9457,B02598,18,11,2014-09-11,Sep,Thu,Weekday
7/17/2014 6:38:00,40.7473,-73.997,B02598,6,17,2014-07-17,Jul,Thu,Weekday
4/11/2014 23:02:00,40.7266,-73.9958,B02598,23,11,2014-04-11,Apr,Fri,Weekday
7/27/2014 21:37:00,40.7383,-74.0285,B02617,21,27,2014-07-27,Jul,Sun,Weekend
9/29/2014 22:52:00,40.6441,-73.7835,B02617,22,29,2014-09-29,Sep,Mon,Weekday
8/4/2014 15:30:00,40.734,-74.0029,B02617,15,4,2014-08-04,Aug,Mon,Weekday
6/24/2014 17:53:00,40.7422,-73.9912,B02598,17,24,2014-06-24,Jun,Tue,Weekday
8/19/2014 16:36:00,40.7572,-73.9861,B02598,16,19,2014-08-19,Aug,Tue,Weekday
4/29/2014 17:44:00,40.733,-73.993,B02598,17,29,2014-04-29,Apr,Tue,Weekday
4/27/2014 15:56:00,40.7676,-73.9903,B02617,15,27,2014-04-27,Apr,Sun,Weekend
4/4/2014 15:50:00,40.7671,-73.9584,B02598,15,4,2014-04-04,Apr,Fri,Weekday
9/26/2014 0:36:00,40.7603,-73.9806,B02764,0,26,2014-09-26,Sep,Fri,Weekday
8/9/2014 21:32:00,40.7342,-73.9537,B02617,21,9,2014-08-09,Aug,Sat,Weekend
9/13/2014 8:29:00,40.714,-73.9488,B02598,8,13,2014-09-13,Sep,Sat,Weekend
8/21/2014 0:05:00,40.7499,-73.9994,B02512,0,21,2014-08-21,Aug,Thu,Weekday
8/28/2014 18:44:00,40.7256,-74.0051,B02617,18,28,2014-08-28,Aug,Thu,Weekday
7/17/2014 20:09:00,40.7514,-73.9938,B02617,20,17,2014-07-17,Jul,Thu,Weekday
9/12/2014 2:24:00,40.7188,-73.9945,B02617,2,12,2014-09-12,Sep,Fri,Weekday
4/27/2014 4:58:00,40.7657,-73.9543,B02512,4,27,2014-04-27,Apr,Sun,Weekend
4/12/2014 23:17:00,40.6863,-73.9853,B02598,23,12,2014-04-12,Apr,Sat,Weekend
5/6/2014 5:03:00,40.6458,-73.7767,B02617,5,6,2014-05-06,May,Tue,Weekday
4/22/2014 5:20:00,40.7061,-74.0161,B02682,5,22,2014-04-22,Apr,Tue,Weekday
7/7/2014 9:09:00,40.646,-73.7766,B02682,9,7,2014-07-07,Jul,Mon,Weekday
5/15/2014 6:57:00,40.7787,-73.952,B02617,6,15,2014-05-15,May,Thu,Weekday
9/2/2014 6:51:00,40.7732,-73.962,B02682,6,2,2014-09-02,Sep,Tue,Weekday
4/18/2014 22:30:00,40.6485,-73.7834,B02764,22,18,2014-04-18,Apr,Fri,Weekday
7/21/2014 6:09:00,40.7583,-73.9247,B02682,6,21,2014-07-21,Jul,Mon,Weekday
9/13/2014 22:06:00,40.72,-73.9633,B02617,22,13,2014-09-13,Sep,Sat,Weekend
9/20/2014 1:33:00,40.7284,-73.9998,B02764,1,20,2014-09-20,Sep,Sat,Weekend
9/13/2014 16:59:00,40.741,-74.0074,B02598,16,13,2014-09-13,Sep,Sat,Weekend
8/23/2014 1:19:00,40.7733,-73.9819,B02617,1,23,2014-08-23,Aug,Sat,Weekend
4/12/2014 15:20:00,40.7582,-73.9841,B02682,15,12,2014-04-12,Apr,Sat,Weekend
5/23/2014 20:42:00,40.7412,-74.0035,B02682,20,23,2014-05-23,May,Fri,Weekday
8/27/2014 12:10:00,40.769,-73.9833,B02682,12,27,2014-08-27,Aug,Wed,Weekday
9/16/2014 23:20:00,40.7034,-73.9267,B02617,23,16,2014-09-16,Sep,Tue,Weekday
6/5/2014 14:23:00,40.7518,-73.9798,B02617,14,5,2014-06-05,Jun,Thu,Weekday
4/27/2014 21:03:00,40.7264,-73.9802,B02598,21,27,2014-04-27,Apr,Sun,Weekend
9/16/2014 14:46:00,40.7248,-74.0079,B02617,14,16,2014-09-16,Sep,Tue,Weekday
6/18/2014 16:51:00,40.7198,-74.0011,B02598,16,18,2014-06-18,Jun,Wed,Weekday
5/15/2014 14:43:00,40.7653,-73.8931,B02598,14,15,2014-05-15,May,Thu,Weekday
4/3/2014 8:58:00,40.7349,-74.0029,B02682,8,3,2014-04-03,Apr,Thu,Weekday
5/10/2014 18:03:00,40.7042,-74.0079,B02682,18,10,2014-05-10,May,Sat,Weekend
7/31/2014 12:08:00,40.6879,-73.962,B02617,12,31,2014-07-31,Jul,Thu,Weekday
9/10/2014 18:27:00,40.6174,-74.0306,B02598,18,10,2014-09-10,Sep,Wed,Weekday
6/25/2014 19:28:00,40.7404,-74.0052,B02598,19,25,2014-06-25,Jun,Wed,Weekday
7/18/2014 17:14:00,40.749,-73.972,B02682,17,18,2014-07-18,Jul,Fri,Weekday
6/7/2014 13:00:00,40.7434,-74.0066,B02682,13,7,2014-06-07,Jun,Sat,Weekend
6/4/2014 17:53:00,40.7539,-73.9884,B02617,17,4,2014-06-04,Jun,Wed,Weekday
5/13/2014 18:43:00,40.7699,-73.9646,B02682,18,13,2014-05-13,May,Tue,Weekday
4/15/2014 18:40:00,40.7867,-73.9806,B02682,18,15,2014-04-15,Apr,Tue,Weekday
5/18/2014 18:36:00,40.7085,-74.0067,B02617,18,18,2014-05-18,May,Sun,Weekend
8/26/2014 22:39:00,40.7215,-73.9975,B02617,22,26,2014-08-26,Aug,Tue,Weekday
9/14/2014 10:24:00,40.8223,-73.8569,B02764,10,14,2014-09-14,Sep,Sun,Weekend
7/14/2014 15:48:00,40.7616,-73.9724,B02617,15,14,2014-07-14,Jul,Mon,Weekday
6/14/2014 14:26:00,40.6364,-73.9606,B02682,14,14,2014-06-14,Jun,Sat,Weekend
6/16/2014 12:27:00,40.7694,-73.8637,B02512,12,16,2014-06-16,Jun,Mon,Weekday
7/16/2014 5:39:00,40.792,-73.9677,B02617,5,16,2014-07-16,Jul,Wed,Weekday
5/21/2014 23:20:00,40.745,-73.9827,B02598,23,21,2014-05-21,May,Wed,Weekday
8/10/2014 0:47:00,40.7141,-73.9652,B02682,0,10,2014-08-10,Aug,Sun,Weekend
7/5/2014 15:37:00,40.756100000000004,-73.9632,B02598,15,5,2014-07-05,Jul,Sat,Weekend
8/29/2014 23:11:00,40.6725,-73.9575,B02764,23,29,2014-08-29,Aug,Fri,Weekday
6/15/2014 15:26:00,40.7786,-73.9616,B02617,15,15,2014-06-15,Jun,Sun,Weekend
9/24/2014 15:27:00,40.7495,-73.9742,B02764,15,24,2014-09-24,Sep,Wed,Weekday
8/31/2014 1:57:00,40.726,-73.9835,B02682,1,31,2014-08-31,Aug,Sun,Weekend
8/20/2014 23:11:00,40.7509,-73.987,B02617,23,20,2014-08-20,Aug,Wed,Weekday
7/16/2014 22:25:00,40.757,-73.9845,B02682,22,16,2014-07-16,Jul,Wed,Weekday
9/23/2014 16:50:00,40.7536,-73.9493,B02764,16,23,2014-09-23,Sep,Tue,Weekday
7/30/2014 15:57:00,40.7579,-73.9781,B02682,15,30,2014-07-30,Jul,Wed,Weekday
7/21/2014 12:19:00,40.7591,-73.9921,B02598,12,21,2014-07-21,Jul,Mon,Weekday
4/23/2014 22:16:00,40.7251,-74.0359,B02598,22,23,2014-04-23,Apr,Wed,Weekday
9/6/2014 12:09:00,40.7235,-74.0028,B02617,12,6,2014-09-06,Sep,Sat,Weekend
4/3/2014 16:26:00,40.7216,-73.9464,B02598,16,3,2014-04-03,Apr,Thu,Weekday
7/29/2014 16:41:00,40.76,-73.9758,B02598,16,29,2014-07-29,Jul,Tue,Weekday
6/5/2014 6:49:00,40.7642,-73.9786,B02617,6,5,2014-06-05,Jun,Thu,Weekday
7/2/2014 14:26:00,40.7712,-73.9566,B02617,14,2,2014-07-02,Jul,Wed,Weekday
8/17/2014 17:50:00,40.7513,-73.976,B02617,17,17,2014-08-17,Aug,Sun,Weekend
5/10/2014 15:27:00,40.7829,-73.9738,B02617,15,10,2014-05-10,May,Sat,Weekend
8/25/2014 1:23:00,40.7477,-74.0081,B02682,1,25,2014-08-25,Aug,Mon,Weekday
9/13/2014 19:32:00,40.758,-73.9752,B02598,19,13,2014-09-13,Sep,Sat,Weekend
9/26/2014 17:36:00,40.736,-73.9978,B02682,17,26,2014-09-26,Sep,Fri,Weekday
6/25/2014 4:56:00,40.7221,-73.9874,B02598,4,25,2014-06-25,Jun,Wed,Weekday
6/21/2014 9:09:00,40.7554,-73.9142,B02598,9,21,2014-06-21,Jun,Sat,Weekend
9/10/2014 18:21:00,40.7738,-73.8717,B02617,18,10,2014-09-10,Sep,Wed,Weekday
4/27/2014 10:48:00,40.756,-73.9727,B02682,10,27,2014-04-27,Apr,Sun,Weekend
6/16/2014 14:04:00,40.7581,-73.9627,B02617,14,16,2014-06-16,Jun,Mon,Weekday
7/18/2014 21:03:00,40.7147,-73.9976,B02617,21,18,2014-07-18,Jul,Fri,Weekday
5/15/2014 23:03:00,40.7739,-73.8724,B02682,23,15,2014-05-15,May,Thu,Weekday
5/2/2014 18:09:00,40.7352,-73.9942,B02598,18,2,2014-05-02,May,Fri,Weekday
7/30/2014 9:32:00,40.7238,-73.9413,B02617,9,30,2014-07-30,Jul,Wed,Weekday
8/20/2014 7:15:00,40.7522,-73.9478,B02598,7,20,2014-08-20,Aug,Wed,Weekday
7/2/2014 19:33:00,40.756100000000004,-73.9932,B02512,19,2,2014-07-02,Jul,Wed,Weekday
8/19/2014 6:48:00,40.7371,-73.9742,B02617,6,19,2014-08-19,Aug,Tue,Weekday
9/26/2014 17:59:00,40.7135,-74.0069,B02682,17,26,2014-09-26,Sep,Fri,Weekday
9/30/2014 8:59:00,40.6889,-73.9889,B02598,8,30,2014-09-30,Sep,Tue,Weekday
8/21/2014 22:21:00,40.7676,-73.9618,B02617,22,21,2014-08-21,Aug,Thu,Weekday
4/24/2014 18:35:00,40.7363,-73.991,B02598,18,24,2014-04-24,Apr,Thu,Weekday
8/22/2014 10:39:00,40.7163,-73.9567,B02617,10,22,2014-08-22,Aug,Fri,Weekday
9/28/2014 22:48:00,40.7713,-73.8662,B02764,22,28,2014-09-28,Sep,Sun,Weekend
4/26/2014 21:53:00,40.7458,-73.8472,B02598,21,26,2014-04-26,Apr,Sat,Weekend
6/19/2014 19:21:00,40.7623,-73.9738,B02617,19,19,2014-06-19,Jun,Thu,Weekday
8/14/2014 16:43:00,40.7524,-73.9872,B02598,16,14,2014-08-14,Aug,Thu,Weekday
7/26/2014 12:47:00,40.7576,-73.9635,B02617,12,26,2014-07-26,Jul,Sat,Weekend
9/14/2014 16:27:00,40.747,-73.979,B02682,16,14,2014-09-14,Sep,Sun,Weekend
9/13/2014 19:21:00,40.7153,-74.0073,B02617,19,13,2014-09-13,Sep,Sat,Weekend
9/13/2014 6:23:00,40.6456,-73.7802,B02764,6,13,2014-09-13,Sep,Sat,Weekend
8/19/2014 14:13:00,40.7728,-73.8856,B02598,14,19,2014-08-19,Aug,Tue,Weekday
7/24/2014 19:49:00,40.7644,-73.9809,B02598,19,24,2014-07-24,Jul,Thu,Weekday
4/20/2014 16:30:00,40.7741,-73.8723,B02598,16,20,2014-04-20,Apr,Sun,Weekend
5/27/2014 21:36:00,40.7734,-73.9574,B02598,21,27,2014-05-27,May,Tue,Weekday
5/16/2014 7:06:00,40.6628,-73.944,B02598,7,16,2014-05-16,May,Fri,Weekday
6/11/2014 15:45:00,40.7802,-73.9614,B02617,15,11,2014-06-11,Jun,Wed,Weekday
6/30/2014 16:53:00,40.7227,-73.9798,B02617,16,30,2014-06-30,Jun,Mon,Weekday
4/14/2014 20:05:00,40.77,-73.9552,B02682,20,14,2014-04-14,Apr,Mon,Weekday
8/29/2014 10:47:00,40.7621,-73.9781,B02598,10,29,2014-08-29,Aug,Fri,Weekday
5/20/2014 7:51:00,40.7454,-73.9715,B02617,7,20,2014-05-20,May,Tue,Weekday
5/8/2014 11:39:00,40.7129,-73.9523,B02682,11,8,2014-05-08,May,Thu,Weekday
5/15/2014 20:13:00,40.7602,-73.9848,B02682,20,15,2014-05-15,May,Thu,Weekday
5/25/2014 0:28:00,40.7516,-74.0036,B02682,0,25,2014-05-25,May,Sun,Weekend
7/12/2014 13:56:00,40.7412,-73.9857,B02598,13,12,2014-07-12,Jul,Sat,Weekend
8/7/2014 21:26:00,40.7021,-74.0098,B02682,21,7,2014-08-07,Aug,Thu,Weekday
5/13/2014 17:56:00,40.7435,-73.9737,B02598,17,13,2014-05-13,May,Tue,Weekday
4/11/2014 19:25:00,40.7191,-73.9641,B02617,19,11,2014-04-11,Apr,Fri,Weekday
9/10/2014 19:09:00,40.7721,-73.9541,B02764,19,10,2014-09-10,Sep,Wed,Weekday
4/29/2014 20:26:00,40.7643,-73.9772,B02598,20,29,2014-04-29,Apr,Tue,Weekday
9/11/2014 9:25:00,40.7887,-73.978,B02598,9,11,2014-09-11,Sep,Thu,Weekday
4/11/2014 9:56:00,40.7504,-73.9895,B02682,9,11,2014-04-11,Apr,Fri,Weekday
6/3/2014 17:56:00,40.7581,-73.984,B02682,17,3,2014-06-03,Jun,Tue,Weekday
7/22/2014 19:15:00,40.7547,-73.9987,B02682,19,22,2014-07-22,Jul,Tue,Weekday
9/13/2014 18:15:00,40.7576,-73.9758,B02512,18,13,2014-09-13,Sep,Sat,Weekend
8/15/2014 6:38:00,40.7555,-73.9815,B02512,6,15,2014-08-15,Aug,Fri,Weekday
7/10/2014 21:54:00,40.7239,-73.9788,B02598,21,10,2014-07-10,Jul,Thu,Weekday
9/18/2014 22:23:00,40.7341,-73.9908,B02598,22,18,2014-09-18,Sep,Thu,Weekday
4/26/2014 17:16:00,40.7653,-73.9639,B02598,17,26,2014-04-26,Apr,Sat,Weekend
9/24/2014 13:45:00,40.7286,-74.0017,B02512,13,24,2014-09-24,Sep,Wed,Weekday
8/11/2014 21:29:00,40.7478,-73.996,B02598,21,11,2014-08-11,Aug,Mon,Weekday
8/8/2014 18:19:00,40.7301,-73.9854,B02617,18,8,2014-08-08,Aug,Fri,Weekday
9/11/2014 20:23:00,40.7723,-73.9548,B02682,20,11,2014-09-11,Sep,Thu,Weekday
8/4/2014 7:40:00,40.7684,-73.9905,B02598,7,4,2014-08-04,Aug,Mon,Weekday
4/22/2014 19:36:00,40.7311,-73.9997,B02682,19,22,2014-04-22,Apr,Tue,Weekday
6/17/2014 4:41:00,40.7568,-73.9984,B02682,4,17,2014-06-17,Jun,Tue,Weekday
4/30/2014 17:45:00,40.7174,-74.0102,B02598,17,30,2014-04-30,Apr,Wed,Weekday
9/26/2014 19:18:00,40.7086,-74.0047,B02598,19,26,2014-09-26,Sep,Fri,Weekday
6/3/2014 21:32:00,40.7558,-73.9858,B02617,21,3,2014-06-03,Jun,Tue,Weekday
5/2/2014 18:07:00,40.7078,-74.0145,B02598,18,2,2014-05-02,May,Fri,Weekday
8/19/2014 5:22:00,40.7998,-73.9561,B02512,5,19,2014-08-19,Aug,Tue,Weekday
8/14/2014 17:35:00,40.7552,-73.9948,B02598,17,14,2014-08-14,Aug,Thu,Weekday
8/27/2014 17:16:00,40.7197,-73.9993,B02617,17,27,2014-08-27,Aug,Wed,Weekday
8/13/2014 9:06:00,40.6939,-73.9943,B02617,9,13,2014-08-13,Aug,Wed,Weekday
4/28/2014 8:00:00,40.7358,-73.9759,B02682,8,28,2014-04-28,Apr,Mon,Weekday
7/12/2014 19:47:00,40.7455,-73.9467,B02598,19,12,2014-07-12,Jul,Sat,Weekend
4/8/2014 7:10:00,40.7744,-73.9458,B02682,7,8,2014-04-08,Apr,Tue,Weekday
9/30/2014 8:30:00,40.7153,-73.9908,B02617,8,30,2014-09-30,Sep,Tue,Weekday
5/1/2014 6:31:00,40.7364,-73.9944,B02682,6,1,2014-05-01,May,Thu,Weekday
4/16/2014 6:40:00,40.7777,-73.946,B02617,6,16,2014-04-16,Apr,Wed,Weekday
7/3/2014 7:58:00,40.7495,-73.9702,B02617,7,3,2014-07-03,Jul,Thu,Weekday
8/19/2014 18:35:00,40.7591,-73.9616,B02682,18,19,2014-08-19,Aug,Tue,Weekday
4/23/2014 14:10:00,40.7863,-73.9687,B02512,14,23,2014-04-23,Apr,Wed,Weekday
4/30/2014 22:07:00,40.7199,-73.9953,B02682,22,30,2014-04-30,Apr,Wed,Weekday
6/4/2014 21:58:00,40.7345,-73.9899,B02598,21,4,2014-06-04,Jun,Wed,Weekday
5/26/2014 15:31:00,40.7612,-73.9906,B02617,15,26,2014-05-26,May,Mon,Weekday
9/23/2014 12:45:00,40.7246,-73.9997,B02764,12,23,2014-09-23,Sep,Tue,Weekday
9/29/2014 5:37:00,40.8188,-73.9441,B02617,5,29,2014-09-29,Sep,Mon,Weekday
6/11/2014 7:34:00,40.7611,-73.9992,B02598,7,11,2014-06-11,Jun,Wed,Weekday
6/13/2014 13:13:00,40.7453,-73.9911,B02598,13,13,2014-06-13,Jun,Fri,Weekday
4/9/2014 8:36:00,40.7533,-73.9664,B02682,8,9,2014-04-09,Apr,Wed,Weekday
8/20/2014 15:34:00,40.7283,-73.9833,B02617,15,20,2014-08-20,Aug,Wed,Weekday
7/9/2014 3:55:00,40.7484,-73.9926,B02598,3,9,2014-07-09,Jul,Wed,Weekday
9/18/2014 9:07:00,40.7585,-73.9655,B02764,9,18,2014-09-18,Sep,Thu,Weekday
9/26/2014 11:49:00,40.7485,-73.9425,B02598,11,26,2014-09-26,Sep,Fri,Weekday
7/19/2014 17:50:00,40.7452,-73.9472,B02682,17,19,2014-07-19,Jul,Sat,Weekend
